,가수,곡명,가사,장르,발매일
358,비스트,12시 30분,"요란한 소릴 내며
깨지는 유리병 우리 모습일까
낮게 깔린 하늘이 금방이라도
부서질 것 같으니까
왜 이제야 왔냐며
날 기다렸다며
내 사랑 반겼던 너는 이제
어쩌다 마주친 모르는 사람보다
차갑게 얼어있다
환한 네 미소도 환한 미소도
따뜻한 네 품도 네 얼굴도
더 이상 볼 수도
만질 수도 없을 것만 같아 두려워
지금 우린 마치
12시 30분의 시곗바늘처럼
서로 등 돌리고 다른 곳을 보고
모든 걸 버리려고 하잖아
우린 마치
12시 30분의 시곗바늘처럼
다신 돌아올 수 없는 곳으로
걸어가고 있잖아
우릴 따라 흘러가던
시간도 멈췄나 봐
우리라기보단 이젠
너와 내가 됐나 봐
사소하게 지나간 모든 것들이
다 지나가기보단 놓친 것 같아
네 손이 참 따뜻했었나 봐
흔들리는 널 이미 알았어
그래서 더 꽉 잡았어
널 안았어 널 가뒀어
내 사랑이 독해져서
Yeah I know
모두 내 탓인 걸
But 미련이란 거 희망이란 거
놓을 수가 없어
환한 네 미소도 환한 미소도
따뜻한 네 품도 네 얼굴도
더 이상 볼 수도
만질 수도 없을 것만 같아 두려워
지금 우린 마치
12시 30분의 시곗바늘처럼
서로 등 돌리고 다른 곳을 보고
모든 걸 버리려고 하잖아
우린 마치
12시 30분의 시곗바늘처럼
다신 돌아올 수 없는 곳으로
걸어가고 있잖아
언젠가 이별이
내 앞에 무릎 꿇을 때 시간이
다시 우릴 따라 흐르게
될 거라 믿어
그렇게 올 거라 믿어
지금 보내지만 너를 보냈지만
모든 게 다 멈췄지만
고장 나 버린 시계가
다시 움직일 거라고 믿어
지금 우린 마치
12시 30분의 시곗바늘처럼
서로 등 돌리고 다른 곳을 보고
모든 걸 버리려고 하잖아
우린 마치
12시 30분의 시곗바늘처럼
다신 돌아올 수 없는 곳으로
걸어가고 있잖아",발라드,2014.10.20
359,EXO,으르렁 (Growl),"Yo Okay
나 혹시 몰라 경고하는데
잘 들어
지금 위험해
So Dangerous
자꾸 나를 자극하지마
큰일 나
나도 날 몰라
숨이 자꾸 멎는다
네가 날 향해 걸어온다
나를 보며 웃는다
너도 내게 끌리는지
눈앞이 다 캄캄해
네가 뚫어져라 쳐다볼 땐
귓가에 가까워진 숨소리
날 미치게 만드는 너인걸
아무도 널 못 보게
품에 감추고 싶어
널 노리는 시선들
내 안에 일어난 거센 소용돌이
검은 그림자 내 안에 깨어나
널 보는 두 눈에 불꽃이 튄다
그녀 곁에서 모두 다 물러나
이젠 조금씩 사나워진다
나 으르렁 으르렁 으르렁 대
나 으르렁 으르렁 으르렁 대
나 으르렁 으르렁 으르렁 대
너 물러서지 않으면 다쳐도 몰라
날이 선 눈빛과 베일듯한 긴장감
지금 탐색 중이야 너의 주위를
Babe Babe Oh
넌 그냥 그대로 있어
나만을 바라보면서
절대 널 보내지 않아
두고 봐 Babe
흐린 공간속에서
선명하게 빛나는
널 노리는 시선들
내 안에 울리는 경보 울림소리
검은 그림자 내 안에 깨어나
널 보는 두 눈에 불꽃이 튄다
그녀 곁에서 모두 다 물러나
이젠 조금씩 사나워진다
나 으르렁 으르렁 으르렁 대
나 으르렁 으르렁 으르렁 대
나 으르렁 으르렁 으르렁 대
너 물러서지 않으면 다쳐도 몰라
E X O 또 다른 늑대들이 볼세라
너무나 완벽한 내 여자라
품속엔 부드럽게 너를 안고
너만을 위해서 나는 난폭해지고
결국엔 강한 자가 얻게 되는 미인
자리가 없으니까 그냥 돌아가
I win
가능성 제로야 닳으니까 그만 봐
그녀를 넘본다면 나를 먼저 넘어봐
우리 말곤 하나둘씩 지워버리자
너하고 나만 여기 남아
멈춰진 듯이 워
검은 그림자 내 안에 깨어나
널 보는 두 눈에 불꽃이 튄다
그녀 곁에서 모두 다 물러나
이젠 조금씩 사나워진다
나 으르렁 으르렁 으르렁 대
나 으르렁 으르렁 으르렁 대
나 으르렁 으르렁 으르렁 대
너 물러서지 않으면 다쳐도 몰라
나 으르렁 으르렁 으르렁 대
나 으르렁 으르렁 으르렁 대
나 으르렁 으르렁 으르렁 대
너 물러서지 않으면 다쳐도 몰라",댄스,2013.08.05
360,2BIC(투빅),요즘 바쁜가봐,"이 정도까진 아니었는데
사람 맘이란 게 이렇지
이 모든 걸 넌 예측한거니
이게 밀당 뭐 그런거니
매일 내 마음을 떠보던 너의
문자를 이젠 내가 기다린다
자꾸 니가 생각나 한때는
부담스럽던 니가
또 매일매일 눈에 보이던
니가 내가 걸린건가
아님 낚인건가 너의 장난에
한 번만 더 물어봐 솔직히
누가 제일 좋냐고
또 매일매일 누가 보고 싶냐고
니 이름을 말할 수 있는데
요즘 넌 바쁜가봐
평범하다고 생각했는데
왜 이렇게 예뻐보일까
동생으로만 보였었는데 이젠
여자로만 보이네
내게 칭얼칭얼 대던 너의 모습들이
이젠 너무 그리운데
자꾸 니가 생각나 한때는
부담스럽던 니가
또 매일매일 눈에 보이던 니가
내가 걸린건가
아님 낚인건가 너의 장난에
한 번만 더 물어봐 솔직히
누가 제일 좋냐고
또 매일매일 누가 보고 싶냐고
니 이름을 말할 수 있는데
요즘 넌 바쁜가봐
허전해서 이러는 맘이 아냐
난 니가 필요해
이러는 게 어디있어 이렇게 널
기다리게 만들어 놓고 나서
너만 사랑하게 만들고 나서 oh
이렇게 될 줄은 나 몰랐어
내가 바본건가 아님 속는건가
너의 장난에
한 번만 더 불러줘 니 입에
붙어 있던 내 이름
나만 아는 그 귀여운 목소리로
재잘대던 니가 그리운데
요즘 넌 바쁜가봐",R&B/Soul,2014.04.10
361,"곽진언, 김필, 임도혁",당신만이,"눈부신 햇살이 비춰주어도
제게 무슨 소용있겠어요
이토록 아름다운 당신만이
나에게 빛이 되는걸
그대여 안녕이란 말은 말아요
사랑의 눈빛만을 주세요
아 이대로 영원히
내 사랑 간직하고파
눈부신 햇살이 비춰주어도
이젠 무슨 소용있겠어요
이토록 아름다운 당신만이
나에게 빛이 되는걸
그대여 안녕이란 말은 말아요
사랑의 눈빛만을 주세요
아 이대로 영원히
내 사랑 간직하고파
영원히 그대와
당신만이",발라드,2014.09.20
362,씨스타,I Swear,"Oh I Swear
Oh I Swear promise you baby
꼭 맞춰놓은 듯한 우리 둘 사이
오늘을 놓치면 후회할걸 알아 I swear
I I Swear
영화 속 고백처럼 찐하게
네 번째 손가락의 D I A
온 세상이 널 질투하게 해
I I Swear
저 별을 따서 내게 안겨줘
작은 농담은 귀엽게 봐줘
Baby I only wanna be with you
I swear I swear I I swear
변하지 않는 건
내 마음을 더하는 것
너에게 많은 것을
원하지도 않는 것
우리 둘만 사랑하다
함께 눈을 감는 것
난 그거 하나야 그저 그거 하나야
약속해 I Swear 난 오늘밤
I Swear promise you baby
오직 너만 내게 위로가 돼
니가 딱이야
meant to be baby
You'll always be mine
I Swear 그대와 나
I Swear promise you baby
꼭 맞춰놓은 듯한 우리 둘 사이
오늘을 놓치면 후회할걸 알아
I swear
여자가 되는 밤 어쩌면 좋아
난 우린 두 손을 꼭 잡고
You make me say
우 밤하늘에 별들이 쏟아져
So what you think about that
that Baby 무슨 생각해
So what you think about that
that 니가 너무 궁금해
그대 사랑이 느껴지게
입이 귀에 걸리게
딱 나만 생각해 Oh baby
나만 봐줄래
변하지 않는 건 내 마음을 더하는 것
너에게 많은 것을 원하지도 않는 것
우리 둘만 사랑하다
함께 눈을 감는 것
난 그거 하나야 그저 그거 하나야
약속해 I Swear 난 오늘밤
I Swear promise you baby
오직 너만 내게 위로가 돼
니가 딱이야
meant to be baby
You'll always be mine
I Swear 그대와 나
I Swear promise you baby
꼭 맞춰놓은 듯한 우리 둘 사이
오늘을 놓치면 후회할걸 알아
I swear
듣고 싶은 한마디 I do
지나간 단꿈처럼 I do
모래 위에 니 이름만 또 쓰고
지우며 널 기다리는데
Tell me I love you baby
약속해 I Swear 난 오늘밤
I Swear promise you baby
오직 너만 내게 위로가 돼
니가 딱이야
meant to be baby
You'll always be mine
I Swear 그대와 나
I Swear promise you baby
꼭 맞춰놓은 듯한 우리 둘 사이
오늘을 놓치면 후회할걸 알아
I swear",댄스,2014.08.26
363,규현 (KYUHYUN),광화문에서 (At Gwanghwamun),"넌 어땠는지 아직 여름이 남아
왠지 난 조금 지쳤던 하루
광화문 가로수 은행잎 물들 때
그제야 고갤 들었었나 봐
눈이 부시게 반짝이던 우리 둘은
이미 남이 되었잖아
네 품 안에서 세상이 내 것이었던
철없던 시절은 안녕
오늘 바보처럼 그 자리에 서 있는
거야
비가 내리면 흠뻑 젖으며
오지 않는 너를 기다려
나는 행복했어
그 손 잡고 걷던 기억에 또 뒤돌아
봐
네가 서 있을까 봐
난 모르겠어 세상 살아가는 게
늘 다른 누굴 찾는 일 인지
커피 향 가득한 이 길 찾아오며
그제야 조금 웃었던 나야
처음이었어 그토록 날 떨리게 한
사람은 너 뿐이잖아
누구보다 더 사랑스럽던 네가 왜
내게서 떠나갔는지
오늘 바보처럼 그 자리에 서 있는
거야
비가 내리면 흠뻑 젖으며
오지 않는 너를 기다려
나는 행복했어
그 손 잡고 걷던 기억에 또 뒤돌아
봐
네가 서 있을까 봐
그 자리에서 매일 알아가
조금씩 변해가는 내 모습은
먼 훗날엔 그저 웃어줘
난 행복해
오늘 여긴 그 때처럼 아름다우니
괜히 바보처럼 이 자리에 서 있는
거야
비가 내리면 흠뻑 젖으며
오지 않는 너를 기다려
나는 행복했어
광화문 이 길을 다시 한번 뒤돌아 봐
네가 서 있을까 봐",발라드,2014.11.13
364,빈지노 (Beenzino),"Dali, Van, Picasso","salvador dali van gogh 같이
picasso in my body
man i'm fuckin artist
i'm dali van picasso
를 보며 난 자랐어
나도 물감을 짰고
난 여기까지 왔어
and you can't tell me nothing
you know that i'm doing it right
내가 누군진 묻지마
i'm dali van picasso
반 고흐의 달이 보이는 밤
나는 물감을 고르듯 단어를 골라
오늘 밤 어떤 게
나올진 나도 잘 몰라
일단은 시작해 볼게
with a bottle of wine
얼굴은 빨갛고 온몸엔 피가 돌아
술에 취한 내 코의 모양은 피카소가
그린 그림처럼
삐뚤어졌을진 몰라도
결국엔 이런 게 돈이 될지 몰라
똑같은 주제 똑같은 느낌
동양의 2chain
man i'm also different
동양의 dali but i'm 21century
누구든 이걸 듣는다면
놀라겠지 흠칫
절대 훔칠 수 없는 내 identity
예술가들은 이게 뭔지 알겠지
겁이 없고 과감한 어린아이의 feel
난 오늘 밤 마치
salvador dali van gogh 같이
picasso in my body
man i'm fuckin artist
dali van picasso
를 보며 난 자랐어
나도 물감을 짰고
난 여기까지 왔어
and you can't tell me nothing
you know that i'm doing it right
내가 누군진 묻지마
i'm dali van picasso
아마 누군간 나를
미쳤다고 보겠지만
난 그런 걸 상관 안 하는 성격이지
물감 묻은 붓같이 끈적이는
여름 밤 내 목소린 곳곳에 퍼졌지
여름 밤하늘에 부서진 내 목소린
붉은 색 와인처럼 몽롱해
폴 고갱이 화폭에 옮긴
타히티처럼 내 심장도 뜨겁네
are you with me
are you listening
or do you hate me like
you don't feeling this shit
아마도 내가 그렇듯
예술에 미친 애들은
느끼고 있겠지 칼에 찔린 듯이
지금 이 느낌은 심상치 않네
그 누구도 이런 시도를 안 해
분명한 건 지금 내 몸 안엔
내가 아닌 누군가가 함께해
salvador dali van gogh 같이
picasso in my body
man i'm fuckin artist
i'm dali van picasso
를 보며 난 자랐어
나도 물감을 짰고
난 여기까지 왔어
and you can't tell me nothing
you know that i'm doing it right
내가 누군진 묻지마
i'm dali van picasso
i'm dali van picasso
i'm dali van picasso
i'm dali van picasso
i'm dali van picasso
dali van picasso
dali van picasso
dali van picasso
i'm dali van picasso
dali van picasso","랩/힙합, 인디음악",2013.12.18
365,배치기,뜨래요 (Feat. 앙리 Of 3B),"쏟아진 빗물 사이로
니 모습 보였는데
내 손엔 잡히지 않아
눈에 눈물 고였는데
불러도 오지를 않아
애타는 내 맘 알고 있을까
몰라 니 생각은 뭘까
아쉬울 것 없다
단 한치의 후회도 없이
너와나 사랑했다 믿었는데
아직도 남은 게 많아 미련은
내 안에 남아 있기로
더 머물기로
막힘 없이 불타는 사랑했 뜨래요
서울 밤거릴 달리고 있어
달리고 달려도 닿지 않는
너에게로 다 잊기로 했었는데
잊혀지지 않는 것은 왜일까
오 밟고 또 밟아도
밤처럼 긴 어둠위로
너에게로 가고 있어
빙판 같아 달빛을
머금은 아스팔트는
그 위로 스케치 하듯 악셀 점프
닿을 듯 말듯한 이 도시하늘
나를 위로 하듯 숨죽인 차들
너가 떠난 그날부터 돼버린 길치야
나는 빌딩숲 사이 쏘다니며
때마침 차 안에 흐르는 노래는
같이 자주 들었던
Killing Me Softly
혼자라는 것에 익숙할 때쯤
나를 찾아오는 이 습관의 끈
바람에 섞인 체 아주
미세하게 느껴지는
너의 향긴 자극 하지 나의 코끝
가로등 불빛들은 눈물 속에
계속 번지고 미련은 던지고
이제는 각자 알아서 가라며
하염없이 깜빡 거리기만 하는
도로 위 노란 신호
막힘 없이 불타는 사랑했 뜨래요
서울 밤거릴 달리고 있어
달리고 달려도 닿지 않는
너에게로 다 잊기로 했었는데
잊혀지지 않는 것은 왜일까
오 밟고 또 밟아도
밤처럼 긴 어둠위로
너에게로 가고 있어
긴긴 여기 길 위로
좀 더 던져 날 위로해
쓰렸던 맘이 번져 물들었던 밤도
긴긴 여기 길 위로
좀 더 던져 날 위로해
언제쯤 맘은 아물까
핀 조명 같은 달이 뜬
도시의 밤 속 난리굿
공기를 가르며 달리는
기분은 driving in
말리부
핀 조명 같은 달이 뜬
도시의 밤 속 난리굿
공기를 가르며 달리는
기분은 driving in
말리부
막힘 없이 불타는 사랑했 뜨래요
서울 밤거릴 달리고 있어
달리고 달려도 닿지 않는
너에게로 다 잊기로 했었는데
잊혀지지 않는 것은 왜일까
오 밟고 또 밟아도
밤처럼 긴 어둠위로
너에게로 가고 있어",랩/힙합,2014.03.24
366,윤하 (YOUNHA),우산,"어느새 빗물이 내 발목에 고이고
참았던 눈물이 내 눈가에 고이고
I cry
어딜 가도 떠있는 내 작은 먹구름
까치발 딛고 잡아보려고 해도
키가 닿지 않아 항상 손끝 위에
어느새 빗물이 내 발목에 고이고
참았던 눈물이 내 눈가에 고이고
I cry
그대는 내 머리위에 우산
어깨위에 차가운 비 내리는 밤
내 곁에 그대가 습관이 돼버린 나
난 그대 없이는 안돼요
alone in the rain
어딜 가도 내 뒤를 쫓는
나만의 먹구름
창문을 닫고 끝내 눈을 감아도
곧 나를 깨우는 차가운 한방울
어느새 빗물이 내 발목에 고이고
참았던 눈물이 내 눈가에 고이고
I cry
그대는 내 머리위에 우산
어깨위에 차가운 비 내리는 밤
내 곁에 그대가 습관이 돼버린 나
난 그대 없이는 안돼요
alone in the rain
나의 곁에 그대가 없기에
내 창밖에 우산을 들고
기다리던 그대
I cry
그대는 내 머리위에 우산
어깨위에 차가운 비 내리는 밤
내 곁에 그대가 습관이 돼버린 나
난 그대 없이는 안돼요
I need you back in my life
그대는 내 머리위에 우산
어깨위에 차가운 비 내리는 밤
내 곁에 그대가 없는 반쪽의 세상
그댄 나 없이는 안돼요
forever in the rain
forever in the rain
forever in the rain
forever in the rain",발라드,2014.07.02
367,비스트,Good Luck,"Why why you leave me alone baby
I'm still still loving you
넌 지금 나를 두고 떠나가지만
행복하길 바랄게
넌 입버릇처럼 항상 내게 말했지
언젠가 올 너와 나의
마지막을
난 입버릇처럼
항상 너에게 말했지
내가 할 수 있는
모든 걸 다 해 널 지킨다고
I wanna
Hold you tight
Make you mine
Never leave me alone
너 하나만 바라는데
난 그거면 충분한데
결국엔 모든 게 어긋나 버렸어
이런 나를 두고 떠나가니 왜
Good luck baby Good luck to you
꼭 행복해야 해
너만 보는 날
너 하나밖에 없던 날
두고 떠나갔다면
Good luck baby Good luck to you
누구를 만나도
네가 내게 남긴 상처만큼
넌 더 행복해야 해
I hate you love you
하루에도 몇 번
Up and down
Feels like an elevator
Heal me I'm heartsick
There ain't no cure for my disease
너덜너덜해 난 너 때문에
네가 남긴 상처의 크기는
가늠이 안 돼
이런 상황에 난 널 위해
두 손을 모으네
I pray for ya Good luck to ya
I wanna
Hold you tight
Make you mine
Never leave me alone
너 하나만 바라는데
난 그거면 충분한데
결국엔 모든 게 어긋나 버렸어
이런 나를 두고 떠나가니 왜
Good luck baby Good luck to you
꼭 행복해야 해
너만 보는 날
너 하나밖에 없던 날
두고 떠나갔다면
Good luck baby Good luck to you
누구를 만나도
네가 내게 남긴 상처만큼
넌 더 행복해야 해
더 행복해야 해
이거 하나만은 알고 가
나만큼 널 사랑할 사람 없단 걸
난 너에게
많은 이별 중 하나겠지만
넌 나에게 처음이자 마지막인 걸
Good luck baby Good luck to you
꼭 행복해야 해
너만 보는 날
너 하나밖에 없던 날
두고 떠나갔다면
Good luck baby Good luck to you
누구를 만나도
네가 내게 남긴 상처만큼
넌 더 행복해야 해",댄스,2014.06.16
368,god,하늘색 약속,"세상엔 우리들만큼 누군가를
그리워하는 사람들이 많습니다
지금도 누군가를 그리워하고 있을
그 친구들에게
이 노래를 바칩니다
모여라 얘들아
왜 이렇게 사는 게
힘들기만 한지
어느새 서른 중반
맘엔 멍이 들지
도대체 뭘 잘못했길래
내게만 이래
전생에 뭔 죄를 졌길래
안 보이는 미래
시간은 가고 나이는 차고
결혼은 자꾸 왜 안 하냐고
향수로 가리는 내 총각냄새
사라져가는 꿈 내 거친 텃새
god 이젠 빅 대디
아빠 어디가 나가야 할까
god와 JYP 그 때 그 시절
그리워 서일까
오늘밤 같이 뛰고
같이 불러줘
우리 웃으면서 노래해
헤어질 때 우리 다시 만나자고
맹세했던 그 약속 지키려고
하늘색 풍선 가득했던
You and Me
오래 기다리게 해서 미안해
데니 계상 호영과 태우
그리고 난 누구 아저씨 쭌
JYP보다 나이 많은 아저씨
아이돌계의 Wanna be
후배들 인사도 두 번
90도 꾸벅 그만해 꾸벅
난 쿨 한 9번
타자야 내가 홈런 쳐줄게
Did I keep my promise
Hit it Danny
너무 어두워 길이 보이지 않아
지난 몇 년 동안 길 위에 나 혼자
어두운 터널 속에
흔들거리는 촛불 하나
꺼질까 봐 앞만 보면서 달려왔나
어느 날 문득 고갤 들어보니
새파란 하늘이 하늘색 물결이
언제나 그대로 나를 감싸 안아
날 바라보는 곳으로
두 팔 벌려 힘차게 날아
god 이젠 빅 대디
아빠 어디가 나가야 할까
god와 JYP 그 때 그 시절
그리워 서일까
오늘밤 같이 뛰고
같이 불러줘
우리 웃으면서 노래해
헤어질 때 우리 다시 만나자고
맹세했던 그 약속 지키려고
하늘색 풍선 가득했던
You and Me
오래 기다리게 해서 미안해
그대 두 눈가에
흐르는 눈물
내가 또 닦아 줄 테니
그때 우리가 불렀던
기억 저편에 묻어뒀었던
그 노래 함께 다시 불러줘
헤어질 때 우리 다시 만나자고
맹세했던 그 약속 지키려고
하늘색 풍선 가득했던
You and Me
오래 기다리게 해서 미안해
헤어질 때 우리 다시 만나자고
맹세했던 그 약속 지키려고
하늘색 풍선 가득했던
You and Me
오래 기다리게 해서 미안해
god 이젠 빅 대디
아빠 어디가 나가야 할까
god와 JYP 그 때 그 시절
그리워 서일까
하늘색 풍선 가득했던
You and Me
오래 기다리게 해서 미안해",발라드,2014.07.08
369,블락비 (Block B),JACKPOT,"Jackpot

저 오빠들 이상해
야호
터졌다
Ja Ja Ja Jackpot
The 7th album
7 members
7 seasons representer
Poptime
check it out
Z I C O
인간의 욕심은 끝이 없고
같은 실수를 반복하지
너그럽게 살면서 대박을 노린다면
어림 반푼어치
우린 운명의 주사위를 던졌고
한치 오차도 용납 못하지
Aight Get rich or die
살아서 나가자
Nobody nobody knows
Fit한 턱시도와 Brand new shoes
여비서와 Well being food
근사하게 외출 준비
눈떠보니까 꿈이야
난 지금 레이스 중
내 출세가 남에겐 Bad news
Keep running running
and running running and
박진감있게
I’m on my way
먼저 가 있을게
처음엔 다들 혀를 차고 어리석다 해
귀를 닫고 노래해
띠띠리라띠때
파이팅 넘치게
떼창 떼창 떼창해라
We hit the jackpot baby
라라라 라랄라 라랄라 랄라랄라
라라라 라랄라
터졌다 Ja Ja Ja Jackpot
라라라 라랄라 라랄라 랄라랄라
라라라 라랄라
Aight
나이를 먹어도 지갑은 탄력 넘치겠지
헛스윙 날려도 나
나이스샷이라는 Caddie
나를 무시했던 놈들에게
복수 대신 악수를 건네네
조심해 넥타이와 손목시계는
목줄 또는 수갑으로 변해
변해 가는 행복의 기준
난 인생을 배팅 중
요령 피우다간 잃을 게 더 많아져 oh
자신감 하나면 게임은 끝
기다려 My lady들
Keep running running
and running running and
박진감있게
I’m on my way 먼저 가 있을게
처음엔 다들 혀를 차고 어리석다 해
귀를 닫고 노래해
띠띠리라띠때
파이팅 넘치게
떼창 떼창 떼창해라
We hit the jackpot baby
라라라 라랄라 라랄라 랄라랄라
라라라 라랄라
터졌다 Ja Ja Ja Jackpot
라라라 라랄라 라랄라 랄라랄라
라라라 라랄라
Don’t bring me down
bring me down
위기여도 Swinging hard
Break down break down now
밍기적거리지마
꽃피는 봄이 온다면 배짱 있게
JACKPOT
I’m on my way 먼저 가 있을게
처음엔 다들 혀를 차고 어리석다 해
귀를 닫고 노래해
띠띠리라띠때
파이팅 넘치게
떼창 떼창 떼창해라
We hit the jackpot baby
라라라 라랄라
uh Luxury Luxury life
라라라 라랄라
Get that money money
get that right
라라라 라랄라
Luxury Luxury life
Anyway we’re playing hard to
get lucky
라랄라 랄라랄라 라",댄스,2014.07.24
370,현아,빨개요,"So cool 하게 더 Hot 하게
레드 립스틱 좀 더 빨갛게
빨갛게
So cool 하게 더 Hot 하게
레드 립스틱 좀 더 빨갛게
빨갛게
새빨간 립스틱을 바른
나는 빨개요 빨개요
깨물어 주고 싶은
애교가 예술이에요
밤마다 내가 생각나
Like 매콤한 라면
먼저 들어와 봐 내가 좋다면
현아's back uh 웬만한 애들 보다
잘 빠진 몸매는 내겐 Full option
몸 좀 풀고 달려 보려니까
빨간 거 그게 나니까
이제 무대 위로 올라가 볼까
날 두고 떠나지 마
나 지금 너무나 외롭단 말이야
너만은 나를 떠나지 마
여긴 나 하나밖에 없다고
나 지금 변해 버릴지 몰라
원숭이 엉덩이는 빨개
What 빨간 건 현아 현아는 Yeah
원숭이 엉덩이는 빨개
What 빨간 건 현아 현아는 Ah
Oh eh oh eh oh
Uh uh 빨간 건 현아
Oh eh oh eh oh
Uh uh 빨간 건 현아
So cool 하게 더 Hot 하게
레드 립스틱 좀 더 빨갛게
빨갛게
So cool 하게 더 Hot 하게
레드 립스틱 좀 더 빨갛게
빨갛게
다 그만해 따끔하게
혼내 줄 테니까 엉덩이 대
감당 안 돼 밤마다
Say H Y U N 그리고 A
죽이는 댄스 무대 위 킬러
콧대는 하늘을 찔러
긴 말은 생략할게
날 두고 떠나지 마 나
지금 너무나 외롭단 말이야
너만은 나를 떠나지 마
여긴 나 하나밖에 없다고
나 지금 변해 버릴지 몰라
원숭이 엉덩이는 빨개
What 빨간 건 현아 현아는 Yeah
원숭이 엉덩이는 빨개
What 빨간 건 현아 현아는 Ah
Oh eh oh eh oh
Uh uh 빨간 건 현아
Oh eh oh eh oh
Uh uh 빨간 건 현아
빨간 건 현아
현아는 빨개요 현아는 빨개요
현아는 빨개요 빨간 건 현아
현아는 빨개요
날 두고 떠나지 마 나
지금 너무나 외롭단 말이야
너만은 나를 떠나지 마
여긴 나 하나밖에 없다고
나 지금 변해 버릴지 몰라
원숭이 엉덩이는 빨개
What 빨간 건 현아 현아는 Yeah
원숭이 엉덩이는 빨개
What 빨간 건 현아 현아는 Ah
Oh eh oh eh oh
Uh uh 빨간 건 현아
Oh eh oh eh oh
Uh uh 빨간 건 현아",댄스,2014.07.28
371,MC몽,내 생애 가장 행복한 시간 (Feat. 허각),"그땐 그랬어 막 잘 나갈 때라서
돈에 환장해 독이 찰 때라서
없던 놈이 뭐가 생기니까
끝없는 욕심은 더 땡기니까
여자는 더 꼬여 사람이 우습게 보여
자신을 괴물로 만드니까
내가 내 무덤을 파고 파니깐
내 사람들 하나 둘 떠나니까
억짜리 시계 팬트 하우스 스윗
노래 부르는 기계 몇 십 억의 수입
생각 없는 기부 믿음 없던 기도
밤이면 밤마다 덮치는 파도
이상해 그때가 안 그리워
그대가 있음에 하나도 안 두려워
아둥바둥 싸우고 사는 사람같이
이제야 내 모습이 안 더러워
사랑이 없는 인적 없는
홀로 버려진 외딴 섬
바람에 부딪혀
그대 이름마저 지운 난
사랑한단 말에 울컥 다 쏟는다
내 생애 가장 행복한 시간 너와 나는
트러블 스캔들 떠나가는 팬들
요즘 유행은 뭔지 잃어버린 트렌드
아들과 같이 숨어버린 엄마
그 분에겐 간절한 기도만이 평화
몰래 듣지 말아요 내 노래
몰래 울지 말아요 두 볼에
꼬마 점쟁이야 네가 딱 맞췄어
이게 바로 불효 중에 불효자야
뉴스에 나온 횟수만큼이나
내려가는 호감지수
실수가 낳은 가수
사랑 받은 만큼 넌 더 혼나야 해
이상해 그때가 안 그리워
그대가 있음에 하나도 안 두려워
아둥바둥 싸우고 사는 사람같이
이제야 내 모습이 안 더러워
사랑이 없는 인적 없는
홀로 버려진 외딴섬
바람에 부딪혀
그대 이름마저 지운 난
사랑한단 말에 울컥 다 쏟는다
내 생애 가장 행복한 시간 너와 나는
그녀의 몰래 훔친 눈물 보면
다시 살고 싶고
나만 보면 웃어주는
너와 같이 살고 싶고
하늘을 뻗으며 너에게 하는 말
이 길의 끝에서 마지막 사랑을
I'm nothing without you
I'm nothing without you
널 사랑해
그녀의 몰래 훔친 눈물 보면
다시 살고 싶고
나만 보면 웃어주는
너와 같이 살고 싶고
하늘을 뻗으며 너에게 하는 말
이 길의 끝에서 마지막 사랑아
하늘에 난 소리쳐요
사랑한단 말에 울컥 다 쏟는다
내 생애 가장 행복한 시간 너와 나는
그땐 그랬어 막 잘 나갈 때라서
그땐 그랬어 막 잘 나갈 때라서
그땐 그랬어 막 잘 나갈 때라서
그땐 그랬어 막 잘 나갈 때라서
이상해 그때가 안 그리워
그대가 있음에 하나도 안 두려워
그대가 있음에 하나도 안 두려워",랩/힙합,2014.11.03
372,2NE1,멘붕 (CL Solo),"자 지켜봐라 이 진동의 힘
척추를 타고 내려온 이 느낌
꽃 한 송이 피우리라 못다 핀
Fire Fire 다 같이 불조심
이건 말로 하는 요가
뻣뻣한 자들은 한 번에 녹아
꼬리가 길면 반드시 잡힌다
세상은 요지경 짜가가 판친다
수리수리 마수리 수수리 사바하
네 영혼을 확 깨우는 자장가
저 위로 올라가 자신을 내려 봐
월화 수목 금토 일
Karma karma karma is
looking for you
What u gonna do when
they come for you
Karma karma karma is
gonna find you
What u gonna do
보름달이 떴다 강강수월래
2ne1이 떴다 everybody sqalay
이 세상을 멱살을 흔드는 막춤
숨겨진 내 눈은 감별해 짝퉁
빠르디 빠른 난 뛰어 산토끼처럼
대박을 터뜨려 쌍코피처럼
헝클어진 머리에 풀리는 동공
멘탈은 붕괴 미션은 성공
비비디 바비디 부 하쿠나 마타타
지금 너의 무의식을 따라가
돌고 도는 이 세상을 바라봐
월화 수목 금토 일
Karma karma karma is
looking for you
What u gonna do when
they come for you
Karma karma karma is
gonna find you
What u gonna do
How beautiful is this life
How painful is this life
How beautiful is this life
How painful is this life",일렉트로니카,2014.02.27
