,가수,곡명,가사,장르,발매일
352,이소라,난 행복해,"날 용서해
너에게 이런 말
정말 하고 싶진 않아
그러나 이젠
어쩔 수 없는 일이야
그 사람을
사랑하지 않게
해달라고 기도했어
하지만 이제
너무 늦었어
그렇게도 해맑게 웃던
네 모습을 난 기억해
다음 번엔 나같은 여자
만나지마
행복해야해
넌 반드시
좋은 사람 만나
다시 사랑해야 하고
저 기억 너머로
그렇게 나를
잊어야 해
그렇게도 해맑게 웃던
네 모습을 난 기억해
다음번엔 나같은 여자 만나지마
행복해야해
내게 힘이되도록 해맑게 웃던
니 모습을 난 기억해
그리고 다음번엔 나같은 여자
만나지마 제발
행복해야해
난 행복해 그동안 널 볼수
있던 그날들 때문에
난 널 못 잊어
죽는 날까지 사랑해",발라드,1995.09.01
353,더더 (THETHE),내게 다시,"언젠가 길을 걷다가
들려오는 음악 소리에
나도 모르게
너의 모습이
잊혀진 줄 알았었는데
오오
그땐 소중함을
몰랐던 거야
그땐 외로움을
몰랐으니까
Oh baby
Oh loving you
Oh I need you
이제 내게 다시
돌아올 수 없니
Oh baby
Oh loving you
Oh I need you
이제 더 이상
감추려 하지마
라라라라라라라
언제나 몰랐던 거야
그땐 외로움을
몰랐으니까
Oh baby
Oh loving you
Oh I need you
이제 내게 다시
돌아올 수 없니
Oh baby
Oh loving you
Oh I need you
이제 더 이상
감추려 하지마
Oh baby
Oh loving you
Oh I need you
이제 내게 다시
돌아올 수 없니
Oh baby
Oh loving you
Oh I need you
이제 더 이상
감추려 하지마",록/메탈,1997.11
354,The Day,정인 (情人),"세월가면 다 잊을거라는
슬픈 너의 그 말들이
유서처럼 쓰여있던
그 편지를 보며
아무 말도 할 수가 없어서
눈물만이 흐르는데
언제나 나보다
더 사랑했던 너를
이젠 잊으라 말하며
제발 떠나지마
내가 없는 곳으로
보낼 수는 없어
comeback to me
예전처럼 볼 수 있다면
이 세상 마저 저버릴 수 있겠지
I can believe
너 떠난 후에야 사랑 알게 됐어
돌아갈 순 없니
지난 날의 아픈상처 까지도
이해해 준 너의 사랑
언제나 알면서도
외면하곤 했어
정말 잊을 순 없다면
제발 떠나라고
이젠 나를 위해서 보내준다 했지
comeback to me
오직 나만 사랑해 준 너
널 가까이에 느끼고 싶었어
I can believe
너 떠난 후에야 사랑알게 됐어
돌아갈 순 없니",발라드,1997.11.10
355,업타운,올라올라,"get down get down
come party wit uptown
get down get down
come party wit uptown
get down get down
come party wit uptown
get down get down
come party wit uptown
처음 그댈 바라보는 순간
내 가슴은 쿵쾅 뛰었지
하늘이 준 나의 짝이라는 걸
첫 눈에 나는 알 수 있었어
그래서 그녈 따라 버스에 올라
아주 멀리 오게 되었지
약속이 늦은 듯 뛰어가길래
나도 따라 같이 뛰어가네
널 잡고 말거야
날 사랑하게 될꺼야
그대는 꼭 나에게로 올거야
널 잡고 말거야
날 좋아하게 될꺼야
그대는 꼭 나의 짝이 될 꺼야
그 앨 따라 낯선 곳에 와 보니
해는 다 저물어가고
조금씩 더 가까이 따라가다
너의 앞길을 막고 서 있다가
늦기 전에 용기를 내어
사랑을 고백해 봤지만
순진한 넌 겁먹은 얼굴로
집으로 뛰어들어 가버렸지
say ola ola ola
ola ola ola
say ola ola ola
ola ola ola
say ola ola ola ola ola ola
say ola ola ola ola ola ola
내가 너무
여자를 골랐기 때문일까
원더우먼 이후
처음 맘에 드는 여자를
오늘 거리에서 보게 됐지만
그녀는 나를 너무도
무서워하고 있네
골키퍼 있어도 골은 넣어야 한다
남자는 죽어도 매너지켜야 한다
이러지도 저러지도 못하는
나의 어깨는 추욱 늘어진다
겉모습만 보고 판단하지 말자
겉모습만 보고 사랑하지 말자
외로움에 눈이 멀어 넘어갔는지
왠지 첫인상이 좋아서
난 따라갔지
화장발 인가 조명발 인가
예뻐 보여 졸졸 따라다니다
여기까지 왔지
돈을 쫓아다니면 돈을 못 벌고
여자 쫓아다니면 여자가 없어
내가 맘에 드는 그녀의 품속에
잠이 드는 날이 그 언제일까
say ola ola ola
ola ola ola
say ola ola ola
ola ola ola
say ola ola ola ola ola ola
say ola ola ola ola ola ola
겉모습만 보고
넌 나를 무시하지마
판단하지 말자
생긴게 전부는 아니야
겉모습만 보고
넌 나를 무서워 하지마
사랑하지 말자
나를 한번 믿어봐
get down get down
come party wit uptown
get down get down
come party wit uptown
get down get down
come party wit uptown",랩/힙합,1998.09.24
356,S.E.S.,"Oh, My Love","Oh My love Oh My love
Oh My love 네게
I just wanna be the one
for you
Oh My love Oh My love
네게
너를 만난 이후로
나의 모든것이 달라졌어
내 수첩에 적힌 다른 이름들도
깨끗히 지웠지 너를 만난
그 순간부터
레몬빛 향기로 나의 사랑을
눈 뜨게 한 너
그냥 내게 이렇게 있어주면
다른 연인들이 부럽지 않을꺼야
사랑이라고 말 안해도
느낄 수 있어
내 입술에 너의 입술이 닿을때
너를 기다리던 시간도
외롭진 않아
처음부터 난 사랑에 빠졌나 봐
그대와 단둘이 우
그대와 단둘이
Oh My love Oh My
love Oh My love 네게
I just wanna be the
one for you
Oh My love Oh My
love 네게
너를 만나기 위해
우린 수많은 연습을 했고
서툰 이별속에 너와 난 만났지
그 날 이후부터 나는 다시
태어 난거야
시간이 흐르고 우리 같은
집에서 사는날
나의 꿈을 이루는 그 날까지
영원히 내 곁에 내 맘을 떠나지마
사랑이라고 말 안해도
느낄 수 있어
내 입술에 너의 입술이 닿을때
너를 기다리던 시간도
외롭진 않아
처음부터 난 사랑에 빠졌나 봐
그대와 단둘이 우
그대와 단둘이
Oh My love Oh My love
Oh My love 네게
I just wanna be the
one for you
Oh My love Oh My love 네게",댄스,1997.11.01
357,박진영,십년이 지나도,"미안해 너도 금방
좋은 사람 만날 거야 괜찮지
그래 난 괜찮아
너만 그 사람이 좋다면
난 웃으며 널 보내줄 수가 있어
하지만 왜 자꾸만
나도 다른 사람을 만나
널 쉽게 잊고 살거라 말하는 거야
그렇지 않아
날 지켜봐 두고봐
십년이 지난 후에도
난 너만을 사랑하고 있을 거야
그래 난 괜찮아
니가 떠나도 난 괜찮아
혼자서도 사랑은 계속될 테니까
하지만 왜 자꾸만
우리 사랑도 머지않아
빛바랜 추억일거라 말하는 거야
그렇지 않아
날 지켜봐 두고봐
십년이 지난 후에도
난 너만을 사랑하고 있을 거야
두고봐 십년이 뭐야
내가 죽는 날까지
내게 사랑은 오직 너 하나뿐야
날 지켜봐 두고봐
십년이 지난 후에도
난 너만을 사랑하고 있을 거야
날 지켜봐 두고봐",발라드,1998.01
358,젝스키스,커플,"예전보다 지금 니가
더욱 괜찮을 거야
허전했던 나의 빈 곳을
이젠 채워 줬으니
아름다운 세상에서
많이 외로워 하며
내 반쪽을 찾아 헤맨 건
모두 옛날 얘긴 걸
내 생애 이 시간만을
얼마나 기다렸는지
마치 꿈만 같은 걸
이젠 나 혼자가 아닌
너와 함께 하는 거야
Oh LOVE 왜 이제서야
많이 외롭던 나를 찾아온 거야
Oh LOVE 너를 사랑해
이제 모든 시간들을 나와 함께해
All right all right
When I saw you one time
I lost my heart to you
Oops baby I'll be loving you
forever with you now
Baby don't go too far
I won't let you go
Please don't go
I want to hold you tight
and I need your love
얼마나 수많은 날을
기다려 왔는 줄 아니
이젠 모두 앞에서
너의 손을 꼭 붙잡고
우린 함께 하는 거야
Oh LOVE 왜 이제서야
많이 외롭던 나를 찾아온 거야
Oh LOVE 너를 사랑해
이제 모든 시간들을 나와 함께해
과거 따윈 모두 잊고 나와 함께 할
많은 시간을 추억으로 만들어
Oh LOVE 왜 이제서야
많이 외롭던 나를 찾아온 거야
Oh LOVE 너를 사랑해
이제 모든 시간들을 나와 함께해",댄스,1998.10.03
359,화이트,Say Goodbye,"미안했던거니
내 맘 아플까봐
그래서 말 못한 거였니
날 위해서라며 헤어지자 하면
그냥 웃으며 보낼텐데
나쁜 계집애라 탓도 했었지만
모두 내 잘못인 것 같아
너에게 난 너무 부족했었나봐
그래 이제 어디든 가도 돼
누가 나만큼 널 위해 줄건지
조금은 걱정도 되지만
이제 난 미련없이
너의 마음 속 얘길
내가 대신 말해줄께
Say Goodbye
I'm not good enough for you
Say Goodbye Out of my heart
Say Goodbye
Forever away from you
Say Goodbye Out of my mind
나쁜 계집에라 탓도 했었지만
모두 내 잘못인 것 같아
널 처음 만났던 그때부터 지금껏
너 하나만 사랑해 왔었지만
Say Goodbye
I'm not good enough for you
Say Goodbye
Out of my heart
Say Goodbye
Forever away from you
Say Goodbye
Out of my mind
Say Goodbye
I'm not good enough for you
Say Goodbye
Out of my heart
Say Goodbye
Forever away from you
Say Goodbye
Out of my mind
Say Goodbye
I'm not good enough for you
Say Goodbye
Out of my heart
Say Goodbye
Forever away from you",발라드,1998.03.01
360,여행스케치,향수 (그때가 그리워),"짧게 깎은 머리와
같은 교복에도
서로 다른 멋을 부리며
꿈 많았던 시절엔
매일 같은 도시락 찬을
미안해 하시던
어머니의 맘도 모른 채
투정만 해 철없던 나
사랑의 매라던 선생님의 질타도
그때는 우리 마음속까지
멍들게 했지
하지만 다신 돌아갈 수 없는
그때와 그 시절
친구들이 그리워
아직도 나를 기억 해 줄까
아니 만나도 몰라 볼거야
어쩜 우린 매일 바쁜
거리에서 스쳐 지나는지
온 동네에 단 한대 뿐이던
텔레비젼 앞에 모일때면
기대와 설레임으로
하루가 짧았던 그때가 그리워
높은 구두에 짧은 치마
서툰 화장으로
미성년자 관람불가던
극장 앞을 서성이고
늘 모자란 용돈 때문에
참고서 산다고 거짓말 했다가
들통나 혼쭐 나던 그때 우린
서로가 가진 소중한 모든걸
다 준대도 조금도
아깝지 않을 만큼 순수했지
하지만 이젠 10년후
꼭 다시 만나자던
그 시절 약속 마저 희미해
아직도 나를 기억 해 줄까
아니 만나도 몰라 볼거야
어쩜 우린 매일 바쁜
거리에서 스쳐 지나는지
온 동네에 단 한대 뿐이던
텔레비젼 앞에 모일때면
기대와 설레임으로
하루가 짧았던 그때가 그리워
아직도 나를 기억 해 줄까
아니 만나도 몰라 볼거야
어쩜 우린 매일 바쁜
거리에서 스쳐 지나는지
온 동네에 단 한대 뿐이던
텔레비젼 앞에 모일때면
기대와 설레임으로
하루가 짧았던 그때가 그리워",발라드,1999.04.30
361,"정태춘, 박은옥",정동진1,"텅 빈 대합실 유리창 너머
무지개를 봤지
끝도 없이 밀려오는 파도 그 바다 위
소나기 지나간 정동진
철로 위로 화물 열차도 지나가고
파란 하늘에 일곱 빛깔로 워
아련한 얼굴 가슴 저미는 손짓으로
물보라 너머 꿈결처럼
무지개를 봤지
조각배 하나 넘실대는 먼 바다 위
소나기 지나간 오후 중앙로
철교 아래 그 비를 피하던 내가
파란 하늘에 일곱 빛깔로 워
그리운 것이 저리 멀리 아니 가까이
차마 다시 뒤돌아서
그 쌍무지개를 봤지
텅 빈 객차 달려가는 그 하늘 위",포크/블루스,2002.03.21
362,옐로우,하나,"우리 헤어져 살아간다면
내가 이 세상에 없기 때문이야
그댄 나 없이 살 수 있지만
그대 없는 나의 삶은 없기에
이 세상 누구도 나의 사랑을
갈라놓을 수가 없는 이유로
또 다시 혼자서 사랑한다면
다시 그대를 만날거야
그대 잊는 날부터 영원히 눈 감아
깨어나지 않는 꿈을 꾸게 해
그대가 있어 시작된 내 삶이
그대 떠나서 끝이 됐으니
잊을 수 있다면 사랑이 아냐
마지막까지 상처가 되어
또 다른 사랑을 만난다 해도
잊을 수 없는 꿈인거야
그대 잊는 날부터 영원히 눈 감아
깨어나지 않는 꿈을 꾸게 해
그대가 있어 시작된 내 삶이
그대 떠나서 끝이 됐으니",발라드,1998
363,젝스키스,Road Fighter,"어떻게 널 두고 나 가나
이 길 끝에 내 몸을 싣고 달려
어떻게 널 두고 나 가나
이 빗속에 내 사랑 싣고 달려
긴긴 내 설득에 돌아보지
않던 너
차가운 이 빗속에서 넌
날 끝내 버렸어
아름답던 입술은 날 더 비웃어
찢긴 나의 가슴 밟고
bye bye 넌 떠났어
널 사랑했던 맘도 날
지탱해준 꿈도
이 빗소리에 씻겨 다
사라지고 있어
나의 몸을 싣고 내 사랑
싣고 달려
이 길이 끝나는 곳에
내 모든걸 완전히 묻어두겠어
차갑던 너의 말에 조금도
늦지 않게
이제는 너에게서 나를 비워줄게
흐르는 나의 눈물을
빗속에 감추려해도
바람을 가른 추억들이
울고있어
달아오른 거리를 밟어
더 빨리 달려 붕
난 더 난 바람속에
내 몸이 날려
달아오른 거리를 밟어
더 빨리 달려 붕
난 더 난 우아 우아
내 몸이 날려
내 몸이 날려
내 몸이 날려
우아
내 몸이 날려
내 몸이 날려
어떻게 널 두고 나 가나
이 길 끝에 내 몸을 싣고 달려
어떻게 널 두고 나 가나
이 빗속에 내 사랑 싣고 달려
뜨거워진 거리 다
태워버릴 거리
이 아픈 거릴 밟아봐 바람을
더 불러봐 하하하
이제 날아가 이길의 끝에
쳐박혀 버려
더 이상 나는 없어 신음속에
(이 빗속에) 벌써 타 버리고 없어
하얗게 떠오르는 내가
널 보고있어
이제야 내 사랑도 편히
잠들겠지
마지막 나의 눈속에
영원히 볼 수 있도록
행복한 너의 그 미소만
가져갈게
달아오른 거리를 밟어
더 빨리 달려 붕
난 더 난 바람속에 내
몸이 날려
달아오른 거리를 밟어
더 빨리 달려 붕
난 더 난 우아 우아 내 몸이 날려",댄스,1998.07.15
364,엔알지 (NRG),사랑만들기,"지금 니 앞에 나를 느껴 봐
니 사랑을 기다렸던
내가 있잖아
참아 왔었던 나의 바램모두
너 하나만 바라보던
시간이었어
오직 너만을 너를 사랑해
이젠 내가 니 모든걸
지켜줄거야
남은 날들의 모든 행복은
나의 사랑 너를 위해서
언제나 니 안엔 내가 없다고
혼자서 나를 달래며
많은 사람들 속에 말없이
니 주윌 맴돌곤 했었지 예
여러번 바뀌는 너의 남자를
힘없이 지켜보던 난
다른 사랑 만나도
너만의 행복을 빌어 왔어
하지만 그 때마다 쉽게 끝이 났던
힘에 겨운 널 보면서
니안에 채우려 했던 진짜 사랑은
나란걸 깨달았어
이젠 말할게 너를 사랑해
비워뒀던 내맘 모두 니꺼라는 걸
지난 시간의 못한 바램더해
영원토록 내가 너를 지켜줄거야
지금 이대로 내게 오면 돼
너 아니면 줄 수 없는 나의 품으로
언제까지나 너의 가슴에
큰 사랑을 채워줄거야
왔어 나의 사랑이 왔어
모두 지나갔던 날들 이제
모두 잊어
봐봐 날 지켜봐 영원히
행복해질 널 지켜봐
붐붐 오직 나만이 널 지켜
줄 수가 있어 허어
팡팡 채워줄거야 나의 사랑
너를 위해서 허
지나간 슬픔은 모두 지워 줘
또 새롭게 만든 추억은
너 하나만 지켜 줄
마지막 내 모습이었잖아
지금껏 망설였던 나의 시간만큼
내가 못한걸 줄거야
넌 그저 그 누구보다
행복에 겨운
미소만 보이면 돼
이젠 말할게 너를 사랑해
비워뒀던 내맘 모두
니꺼라는 걸
지난 시간의 못한 바램더해
영원토록 내가 너를
지켜줄거야
지금 이대로 내게 오면 돼
너 아니면 줄 수 없는
나의 품으로
언제 까지나 너의 가슴에
큰 사랑을 채워줄거야
이 세상에 많은 사람들 그 중에서
가장 소중한 그 사랑하나
너의 품안에 채워줄거야
오직 너만을 너를 사랑해
이젠 내가 니모든걸
지켜줄거야
남은 날들의 모든 행복은
나의 사랑 너를 위해서",댄스,1998
365,베이시스,세상의 모든 이별,"끝인가봐 이제 끝난 일인가봐
날카로운 입맞춤의 기억도
이별을 되돌릴 순 없나봐
마지못해 함께 있는 동안에도
자꾸 시계만 들여다보는 너
이별은 늘 이런 식인가봐
참 많이 울었어
남자답지 못하게
이별이란 늘 이렇게
갑자기 오나봐
아냐 이건 너마저 이럴 순 없어
그토록 간절했는데
이별이란 말로 그 모든 게
없었던 일이라니
살아볼께 다시 돌릴 수 없다면
하지만 이건 기억해줘
언젠가는 너도 누군가의
과거일 수 있다는 걸
참 많이 울었어
남자답지 못하게
이별이란 늘 이렇게
갑자기 오나봐
아냐 이건 너마저 이럴 순 없어
그토록 간절했는데
이별이란 말로 그 모든 게
없었던 일이라니
살아볼께 다시 돌릴 수 없다면
하지만 이건 기억해줘
언젠가는 너도 누군가의
과거일 수 있다는 걸",발라드,1997.11
366,R.ef,귀머거리 하늘,"그토록 사랑한 그녀가 떠난 후
하늘은 그녈 내게 보여주곤 해
너무나 예쁜 그 모습
예전의 목소리까지
항상 원할때면 만날 수 있어
너무나 멀어서 만질 수 없으니
안개와 함께라도 내려오라고
햇살에 사라질 안개
너무나 짧은 것 같아
저기 산에 닿은 구름이라도
하늘아 들리지 않니
간절한 내 기도소리
모습만 보이지 말고
한 번만 안을순 없는지
하늘아 제발 도와줘
그녀가 올 수 없다면
나라도 그녀에게 갈 수 있도록
먼하늘 네 모습 바라만 보다가
가슴이 메어와서 눈을 감았어
여전한 너의 목소리 더이상
들을수 없게
나의 눈물들이 내 귀를 채워
들리지 않는가봐
그토록 너의 모습
보여주던 하늘이
내얘긴 들리지 않는가봐
널 보내달라
그렇게 소리 쳤지만
발 밑에 떠있는 안개는
너에게 못 가게
길마저 가려 버렸어
니 목소리 들리지 않게
내 귀속에 눈물만 채우고 있어
비라도 내리면 하늘을 가려서
니 모습 볼수 없을것만 같았지
하지만 비에 젖어도 씻을수
없는게 있어
너와 함께 했던 빗속의 추억
하늘아 들리지 않니
간절한 내 기도 소리
그녀를 데려갔으면
추억도 가져갈 순 없니
하늘아 제발 도와줘
나에게 남은 사랑도
모두다 그녀에게 보낼 수 있게",댄스,1998.05.01
367,신승훈,고개숙인 너에게,"말해줄수 없겠니
힘겨워 하지말고
더이상 무너지는
너를 난 볼수없어
친구라는 이유로
너를 위로하지만
감출수가 없던지
너의 흐르는 눈물
지켜주소서 내앞의 나의 친구를
약해진 모습
난 해줄말이 없군요
너무 힘들어 내 품에 기대였을때
너의 뜨거운 눈물
내 가슴에 느껴져 I Can Feel It
울지마 아직 우리에겐
지나간 날보다
남은 날이 더 많아
무릎 꿇지마라 그대여 이세상
끝에서 함께 웃는 날까지

지켜주소서 내앞의 나의 친구를
약해진 모습 난 해줄말이 없군요
너무 힘들어 내 품에 기대였을때
너의 뜨거운 눈물
내 가슴에 느껴져 I Can Feel It
울지마 아직 우리에겐
지나간 날보다
남은 날이 더 많아
무릎 꿇지마라 그대여 이세상
끝에서 함께 웃는 날까지

아무도 널 대신
살아 줄순 없는거야
고개를 들어서
너의 하늘을 바라봐
다시 시작하는 거야

울지마 아직 우리에겐
지나간 날보다
남은 날이 더 많아
무릎 꿇지마라 그대여 이세상
끝에서 함께 웃는 날까지
울지마 아직 우리에겐
지나간 날보다
남은 날이 더 많아
무릎 꿇지마라 그대여 이세상
끝에서 함께 웃는 날까지",발라드,1998.02.01
368,자우림,밀랍천사,"오늘밤 너는 너무
근사해 보여 너무
행복해 보여 너무
오늘밤 너를 그냥
둔다면 너를 그냥
둔다면 말도 안돼 아우
네 빨간 입술에 입 맞출꺼야 오늘
말해 줄꺼야 오늘
다시는 보내지 않을꺼야 너를
보내지 않을꺼야 너를
차가운 너는
나만의 천사 나만의 것
숨쉬지 않아도 좋아 예예
싸늘한 너는
나만의 연인 나만의 것
말하지 않아도 좋아 예예예예
오늘밤 너는 너무
완벽해 보여 너무
행복해 보여 너무
오늘밤 내게 안겨 웃어봐
내게 안겨 춤춰봐 내게 안겨 아우
차가운 니 피부 널 만지고 싶어
만지고 싶어
싸늘한 눈동자 널 가지고 싶어
가지고 싶어
차가운 너는
나만의 천사 나만의 것
숨쉬지 않아도 좋아 예예
싸늘한 너는
나만의 연인 나만의 것
말하지 않아도 좋아 예예예예
차가운 너는
나만의 천사 나만의 것
숨쉬지 않아도 좋아 예예
싸늘한 너는
나만의 연인 나만의 것
말하지 않아도 좋아 예예예예
오늘밤 너는 너무
근사해 보여 너무
행복해 보여 너무
오늘밤 너를 그냥
둔다면 너를 그냥
둔다면 말도 안돼 아우
차가운 너는
나만의 천사 나만의 것
숨쉬지 않아도 좋아 예예
싸늘한 너는
나만의 연인 나만의 것
말하지 않아도 좋아 예예예예
차가운 너는
나만의 천사 나만의 것
숨쉬지 않아도 좋아 예예
싸늘한 너는
나만의 연인 나만의 것
말하지 않아도 좋아 예예예예
차가운 너는
나만의 천사 나만의 것
숨쉬지 않아도 좋아 예예
싸늘한 너는
나만의 연인 나만의 것",록/메탈,1997
369,H.O.T.,열맞춰! (Line Up!),"한마디 예고 없이
잘라버리고 내 인생 좀 바꿔주오
그대들 바라는 것이라면
말 잘 듣는 Puppet가
돼도 좋아
짜놓은 각본대로 그렇게 어디
한번 잘 되나 지켜봅시다
Uh Yeah Here comes the HOT
I'm not not not not
I'm not a fool Sock it HOT
날 버리겠죠 그렇죠 몽땅
쓸어버리겠죠
한심한 꼬라지들
구제불능아라고
자기들 같이 잘난 사람되라고
어쩌고 저쩌고 지지고 짜지고
떠들어대는 껍데기들
난 그게 싫어
하나도 보고 배울 것이 없는
그대들 재미없어 없어
자신을 바라봐 모두
똑같은 크기의
젓가락 행진일 뿐이야 uh
공수래 공수거
바람처럼 부질없는 것 왜
다들 그렇게
잡지도 못할 걸 쫓고 있나
공수래 공수거
거품처럼 사그러질 것들
욕심을 버리고 하늘을 봐
그대를 노려보는 눈이
느껴지는가
넌 가끔 나에게 왜 그리
밑바닥을 기며 사느냐고
저질이라고 때론 불쌍하다고
그런 눈으로 woo
보지마 쳐다보지마
왜 왜 니 기준보다 서너 가지
모자라면 하등인간인가
대 그리 대체 그 기준 법은
누가 만들었을까
절망과 한숨밖에 내 가슴속에
남는 건 없었지
오직 이 땅에 내가 살아 남과
다른 날 찾고 싶었어
케캐묵은 권위 명예와 돈과
욕심 많은 것들 바꿔야 해
자기 것만 알고 남은 짓밟고
다 내꺼 다 내꺼
1등 아니면 다 안된다는 생각
2등부터 고개 들지도 마
이제 모든 굴레 벗어나고
싶어 숨막혀
열 맞춰 무조건 억제하고
다그치고
열 맞춰 낙오하면 버림받고
열 맞춰 모든 개성들은
잘라버려
열 맞춰 Ah
모두가 꿈꾸었던 세상 어느
누구도 지배하게 둘 수 없어
인간을 재는 기준과 잣대는
모두 없어져버려 uh
공수래 공수거
바람처럼 부질없는 것 왜
다들 그렇게
잡지도 못할 걸 쫓고 있나
공수래 공수거
거품처럼 사그러질 것들 욕심을
버리고 하늘을 봐
그대를 노려보는 눈이 느껴지는가",댄스,1998.09.01
370,엔알지 (NRG),할 수 있어,"할 수 없어 널 사랑한다는 말
또 널 그리워 한단 말
니 주위에서 난 항상
맴돌고 있어
니 앞에선 땅만 쳐다보고 있어
고개도 들 수 없어
단 한 번의
내 첫사랑을 위해서
오 내 맘을 전해줘
누구라도 내가
여기 서 있겠다 해줘 빠라빠라
너를 누구보다 아껴줄
내가 여기 있어 빠라빠라
니가 나를
사랑할 때까지 그 때까지
널 기다릴수 있을 때까지
너무나 힘들어
쓰러질 때까지 널 원할 때까지
그 때까지 받아줘
니 안에 있게해줘
울리지 말아줘
나를 그저 너의 옆에서만
같이 있게 해줘
언제쯤 내 맘을 넌 알아줄까
너 언제쯤 나를 애타게 안할까
우리는 우연일까
아니 필연 일꺼야
나를 사랑한다 해
할 수 없어 널 사랑한다는 말
또 널 그리워 한단 말
니 주위에서
난 항상 맴돌고 있어
니 앞에서 땅만 쳐다보고 있어
고개도 들 수 없어
단 한 번의
내 첫사랑을 위해서
이렇게 평생을
너와 보낼 수 있으면 좋겠어
슬픔은 나눌 수 있고
기쁨은 배로
함께 할 수 있잖아
언제쯤 내 맘을 넌 알아줄까
너 언제쯤 나를 애타게 안할까
우리는 우연일까
아니 필연 일꺼야
나를 사랑한다 해
할 수 없어 널 사랑한다는 말
또 널 그리워한단 말
니 주위에서
난 항상 맴돌고 있어
니 앞에서 땅만 쳐다보고 있어
고개도 들 수 없어
단 한 번의
내 첫사랑을 위해서
어떻게 해 나를 도와줄 사람
또 그녀에게 전해줄 날 도와줘
끝나지 않게 해줘
내 마음을 그녀에게 전해
단 한번의 내 첫사랑을 위해서",댄스,1997.11
371,여명,사랑한 후에 (내 마음을 뺏어 봐),"여러번 널 단념하려했어
내 하루는 온통 너뿐이지만
누군갈 혼자 사랑해봤던
사람은 내 맘 다 알거야

오늘인지 내일인지 모를 이별 앞에
난 서있는 것 같아
함께라고 느끼는 순간도
네 맘을 가질순 없잖아

듣고싶어 너를 기다려달란말
조금씩 내게 마음을 열어 지금 나의 슬픔
괜찮아 내가 너의 마지막 사랑이라면

여러번 널 단념하려했어
내 하루는 온통 너뿐이지만
누군갈 혼자 사랑해봤던
사람은 내 맘 다 알거야

듣고싶어 너를 기다려달란말
조금씩 내게 마음을 열어 지금 나의 슬픔
괜찮아 내가 너의 마지막 사랑이라면",-,2002.05.28
372,H.O.T.,빛 (Hope),"늘 함께 있어
소중한 걸 몰랐던 거죠
언제나 나와 함께 있어준
소중한 사람들을
가끔씩 내가 지쳐 혼자라 느낄 때
언제나 내게 힘이 돼준
사람들을 잊고 살았죠
이제는 힘들어도 지쳐도
쓰러지지 말고
당신의 내일을 생각하며 일어나요
사업에 실패 했어
사랑에 실패 했어
그 어떤 것도
당신을 쓰러 뜨릴순 없어
알고있죠
세상엔 당신 혼자가 아니란 걸
주저앉아 슬퍼만 하고
있을 때가 아니란 걸 아는걸
우리모두 일어나요
손을 내밀어요 모두 다함께 해요
다함께 손을 잡아요
그리고 하늘을 봐요
우리가 함께 만들 세상을
하늘에 그려봐요
눈이 부시죠
너무나 아름답죠
마주잡은 두 손으로 우리
모두 함께 만들어 가요
워워 baby
어둠에 둘러싸인 세상이
그 속에 쓰러져 가는
모두들의 모습이
우리 마음속에 있는 믿음과 사랑이
크지 못하게 가로막고 있다고 해도
다시 시작할 수 있는 굳은 용기
일어설 수 있다는 걸 알고 있어
눈물을 닦고서
밝아 오는 빛을 맞이하며
높이 우뚝 선 모두들의
행복한 미소를 그려
주위를 둘러보면
너무나 가슴이 아프죠
세상에 가득 차 있는
미움과 아픔들이 나를
서로를 미워하는 그런 마음들을
조금만 가슴을 열어 우리
서로의 사랑을 나누어 봐요
우리가 서로에게
조금씩 사랑을 보일 때
서로에 대한 믿음을 키워나갈 때
싸울 일 없어
기분 나쁠 일도 없어
서로 찡그리며
다툴 필요도 전혀 없어
우리가 꿈꾸는
눈부신 빛이 저기 있어
아름다운 세상이 바로 저기 보여
우린 여기 서서 이렇게
말하고 있어
우린 H O T
Let's Party
다함께 손을 잡아요
그리고 하늘을 봐요
우리가 함께 만들 세상을
하늘에 그려봐요
눈이 부시죠
너무나 아름답죠
마주잡은 두 손으로 우리
모두 함께 만들어 가요
워워 baby
앞으로 열릴 당신의 날들을
환하게 비춰줄 수 있는
빛이 되고 싶어
이제 고개를 들어요
눈부신 빛을 바라봐요
다함께 손을 잡아요
그리고 하늘을 봐요
우리가 함께 만들 세상을
하늘에 그려봐요
눈이 부시죠
너무나 아름답죠
마주잡은 두 손으로 우리
모두 함께 만들어 가요
모두 다 눈을 떠봐요
눈앞에 세상을 봐요
꼭 마주잡은 두 손으로
우리가 해냈어요
두려움은 없어요
슬픔도 이젠 없어
우리 마음을 여기에 모아
기쁨의 축제를 열어요",댄스,1998.09.01
