,가수,곡명,가사,장르,발매일
252,Zion.T,노래,"이 노래는 유명해지지 않았으면 해
이 노래는 유명해지지 않았으면 해
사람들이 가사를 못 외웠으면 해
에베베베 에베베베
일주일 전 욕조에서
나 혼자 흥얼거리던 노래
이제는 너 혼자 듣고 있고
곧 사람들도 듣게 되겠지
피아노 하나로는 심심해
베이스도 넣게 되었지
하루 종일 널 생각하다 쓴 노래
별 내용은 없지만
그냥 내 마음이다
생각하고 들어줬으면
이 노래는 유명해지지 않았으면 해
이 노래는 유명해지지 않았으면 해
사람들이 가사를 못 외웠으면 해
에베베베 에베베베
다른 내 노래들처럼 오
유명해지지 않았으면 해
유명한 어떤 곡들처럼
금방 잊혀지지 않기를
하루 종일 붙어 다니자
길 고양이들처럼
너는 매일 설레야 돼
처음 만난 것처럼
난 저 다른 놈들처럼
가방 귀걸이 목걸이 반지
그딴 건 뻔해서
이 노래를 선물하지 워
잘 맞아 우린 난리 났지 워
안 닳아 내 마음 계속 새것 같지
하루를 마치고 자기 전에
자장가 대신 틀어줬으면 해
성급해 보일까 걱정돼
주머니 속에 꼭꼭 숨겨놓았던
이 노래는 유명해지지 않았으면 해
이 노래는 유명해지지 않았으면 해
사람들이 가사를 못 외웠으면 해
에베베베 에베베베
Clap your hands ya'll
Clap your hands for her
Clap your hands for her
Clap your hands for her
Clap your hands for her
Clap your hands ya'll
It's your song
It's your song
It's your song
It's your song your song your song
It's your song your song your song
It's your song
It's your song",R&B/Soul,2017.02.01
253,헤이즈 (Heize),저 별,"혹시 저 별도 나를 보고 있을까
아니 날 보고 있지 않을까
저 별도 나를 보고 있을까
아니 날
지금 날 찾고 있진 않을까
아니 날 피해 가고 있을까
아니 날
오늘따라 넌 더 희미해
그래서 이 밤은 내겐 무의미해
어두운 밤이 지나 아침이 온대도
구름에 가려 보이지 않을 때도
너 그 자리에 있단 걸 난 알아도
넌 내가 보이지 않을 때마다
항상 불안해했으니까
저 구름이 이제 비가 되어서
내리기만을 나는 기도해
혹시 저 별도 나를 보고 있을까
아니 날 보고 있지 않을까
저 별도 나를 보고 있을까
아니 날
지금 날 찾고 있진 않을까
아니 날 피해 가고 있을까
아니 날
너만큼 반짝이는 게 또 있을까
너무 멀어서
내 노래가 들리지 않을까
내가 보고 있는 게
지금의 너가 맞을까
매일 밤 너를 보며
두 손 모은 나를 봤을까
너도 나를 봤을까
아님 피해 갔을까
내 품에 떨어지길 기도해
my shooting star
다시는 놓치지 않을 텐데
my shining star
이 시간들은 그저 과정일 뿐이야
혹시 저 별도 나를 보고 있을까
아니 날 보고 있지 않을까
저 별도 나를 보고 있을까
아니 날
지금 날 찾고 있진 않을까
아니 날 피해 가고 있을까
아니 날
내가 할 수 있는 건 그대
이 순간에도
날 보고 있다고 믿는 것
그래서 난 네가 떠난 이후로
스쳐간 흔적도 없지 그 누구도
그런데 왜 넌 항상 보여도
손 닿을 수도 안을 수도 없는 걸
혹시 저 별도 나를 보고 있을까
아니 날 보고 있지 않을까
저 별도 나를 보고 있을까
아니 날
지금 날 찾고 있진 않을까
아니 날 피해 가고 있을까
아니 날",R&B/Soul,2016.12.05
254,임창정,내가 저지른 사랑,"떠나거든 내 소식이 들려오면
이제는 모른다고 해줘
언제나 내 맘속에서
커져만 갔던 너를
조금씩 나도 지우려 해
사랑해 라고 말하고 싶었지만
늘 미안하다고만 했던 나
잊고 잊혀지고 지우고
처음 만난 그때가 그리워진 사람
다시 못 올 몇 번의 그 계절
떠나버린 너의 모습을
지우고 버리고 비워도
어느 새 가득 차버린 내사랑
안 된다고 사랑하면 안 된다고
하지만 우린 함께했지
언제나 내 마음이라
사랑하던 맘이라
그리 아파할 줄 몰랐어
미안해 라고 안아주고 싶지만
점이 돼버린 그 뒷모습
잊고 잊혀지고 지우고
처음 만난 그때가 그리워진 사람
다시 못 올 몇 번의 그 계절
떠나버린 너의 모습을
지우고 버리고 비워도
어느 새 가득 차버린 내사랑
모든 게 나 때문인데
왜 네가 더 힘들어
네가 왜 내 맘을 위로해
왜
잊고 잊혀지고 지우고
처음 만난 그때가 그리워진 사람
다시 못 올 몇 번의 그 계절
떠나버린 너의 모습을
지우고 버리고 비워도
어느 새 가득 차버린 내사랑",발라드,2016.09.06
255,언니쓰,맞지?,"넌 내가 어떤 꿈꾸는 것 같니
지드래곤 같은 남자 아님 뭔데
넌 내가 어떨 때 멋있는 것 같니
언니쓰만큼 멋진 것 같은데
please please please please 말해줘
내가 또 움츠러들려고 하거든
말해줘
hey girls
we like it
no shy shy shy okay
a 1 and a 2
we’re no sitting around
listen my girls
we like it
we sha sha shine okay
자 맘을 먹고 설쳐보자
you like it like it like it
we got it
오늘 나 나 예쁜 거 맞지 맞지
끝내 주는 거 맞지 끝내주지
있잖아 너 넌 내 편 맞지 맞지
나 오늘 미쳐버려도 되지
cuz I’m going little crazy
tonight
있잖아 나 오랜만에
물 만난 것 같애
넌 내가 어디가 괜찮은지
말하면 뭐해 뭐가 부족한데
넌 내가 어떤 날 또 생각나는지
눈물 날 만큼 좋은 일 있을 때
please please please please 말해줘
내가 더 조금 더 높이 더 날수
있도록
hey girls
we like it
no shy shy shy okay
a 1 and a 2
we’re no sitting around
listen my girls
we like it
we sha sha shine okay
자 맘을 먹고 설쳐보자
you like it like it like it
we got it
오늘 나 나 예쁜 거 맞지 맞지
끝내 주는 거 맞지 끝내주지
있잖아 너 넌 내 편 맞지 맞지
나 오늘 미쳐버려도 되지
cuz I’m going little crazy
tonight
있잖아 나 오랜만에
물 만난 것 같애
모두 다 우릴 봐봐
소리쳐 미쳐 봐봐
모두 다 우릴 봐봐
소리쳐 미쳐 봐봐
예예 one more baby
예예 Unnies
Yeah Unnies 모두 우릴 봐봐
우릴 보는 순간 모두 Huh 놀라
진짜가 나타났지 서로 다른 곳에서
하나로 뭉쳤지
우리 너무 이쁘지 맞지 맞지
그래서 그런지 남다른 에너지
걱정하지마 그냥 일단 들어와
해치진 않으니까 같이 즐겨봐
오늘 나 나 행복해 미쳐 미쳐
너도 지금 그렇지 끝내주지
이제 나 난 내 Feel에 미쳐 미쳐
딱 그냥 오늘처럼 살라구
다신 주저앉지 않을라구
있잖아 나 이제서야
날 만난 것 같애",댄스,2017.05.12
256,혁오 (HYUKOH),TOMBOY,"난 엄마가 늘 베푼 사랑에 어색해
그래서 그런 건가 늘 어렵다니까
잃기 두려웠던 욕심 속에도
작은 예쁨이 있지
난 지금 행복해 그래서 불안해
폭풍 전 바다는 늘 고요하니까
불이 붙어 빨리 타면 안 되잖아
나는 사랑을 응원해
젊은 우리 나이테는 잘 보이지 않고
찬란한 빛에 눈이 멀어 꺼져가는데
아아아아아
아아아아아
아아아아아아아
아아아아아
아아아아아
아아아아아아아아아
슬픈 어른은 늘 뒷걸음만 치고
미운 스물을 넘긴 넌 지루해 보여
불이 붙어 빨리 타면 안 되니까
우리 사랑을 응원해
젊은 우리 나이테는 잘 보이지 않고
찬란한 빛에 눈이 멀어 꺼져가는데
그래 그때 나는 잘 몰랐었어
우린 다른 점만 닮았고
철이 들어 먼저 떨어져 버린
너와 이젠 나도 닮았네
젊은 우리 나이테는 잘 보이지 않고
찬란한 빛에 눈이 멀어 꺼져가는데
아아아아아
아아아아아
아아아아아아아
아아아아아
아아아아아
아아아아아아아아아","인디음악, 록/메탈",2017.04.24
257,아이유,가을 아침,"이른 아침 작은 새들 노랫소리 들려오면
언제나 그랬듯 아쉽게 잠을 깬다
창문 하나 햇살 가득 눈부시게 비쳐오고
서늘한 냉기에 재채기할까 말까 음
눈 비비며 빼꼼히 창밖을 내다보니
삼삼오오 아이들은 재잘대며 학교 가고
산책 갔다 오시는 아버지의 양손에는
효과를 알 수 없는 약수가 하나 가득 음
딸각딸각 아침 짓는 어머니의 분주함과
엉금엉금 냉수 찾는 그 아들의 게으름이
상큼하고 깨끗한 아침의 향기와
구수하게 밥 뜸드는 냄새가 어우러진
가을 아침 내겐 정말 커다란 기쁨이야
가을 아침 내겐 정말 커다란 행복이야
응석만 부렸던 내겐
파란 하늘 바라보며 커다란 숨을 쉬니
드높은 하늘처럼 내 마음 편해지네
텅 빈 하늘 언제 왔나 고추잠자리 하나가
잠 덜 깬 듯 엉성히 돌기만 비잉비잉 음
토닥토닥 빨래하는 어머니의 분주함과
동기동기 기타 치는 그 아들의 한가함이
심심하면 쳐대는 괘종시계 종소리와
시끄러운 조카들의 울음소리 어우러진
가을 아침 내겐 정말 커다란 기쁨이야
가을 아침 내겐 정말 커다란 행복이야
응석만 부렸던 내겐
가을 아침 내겐 정말 커다란 기쁨이야
가을 아침 내겐 정말 커다란 행복이야
뜬구름 쫓았던 내겐
이른 아침 작은 새들 노랫소리 들려오면
언제나 그랬듯 아쉽게 잠을 깬다
창문 하나 햇살 가득 눈부시게 비쳐오고
서늘한 냉기에 재채기할까 말까 음",포크/블루스,2017.09.22
258,볼빨간사춘기,You(=I),"바보야 오늘은
안된다고 말하지마
오늘만큼은 내게도
꼭 기회를 줘
사랑스럽게 웃는 것도
예쁘게 말하는 것도
많이 연습했어
보고 싶어도 참으라고 하지마
Baby 난 좀 억지
부리는 것도 맞아
오늘도 내 눈물 연기로
받아낸 너와의 데이트
보고 싶어도
매일 꾹 참고 있어도
나는 네가 안아주기만 하면
샤르르르르 녹아 Yeah
Baby You You You Yeah Yeah
You You You Yeah Yeah
Baby 난 좀
욕심부리는 것도 맞아
오늘도 못되게 떼를 써
받아낸 너와의 데이트
사랑한다고 매일
꼭 표현 못해도
나는 네가 안아주기만 하면
샤르르르르 녹아 Yeah
Baby You You You Yeah Yeah
You You You Yeah Yeah
You You You Yeah Yeah
You You You Yeah
서투른 내 맘이
너에게 닿을까 봐
사실 손잡는 것도
많이 떨리는 난데
오늘도 배웠는걸
널 더 닮아가던걸
이젠 내가 널 닮아서
함께 웃고 있던걸 Yeah
You Woo Yeah
You You You Yeah Yeah
그대를 닮아서
마음이 더 큰 사람이 되면
그대를 내 품 안에
꼭 안아 줄래요
You You You Yeah Yeah
You You You Yeah Yeah","인디음악, 포크/블루스",2016.08.29
259,어반자카파,널 사랑하지 않아,"무슨 말을 할까
어디서부터 어떻게
고개만 떨구는 나
그런 날 바라보는 너
그 어색한 침묵
널 사랑하지 않아
너도 알고 있겠지만
눈물 흘리는 너의 모습에도 내 마음
아프지가 않아
널 사랑하지 않아
다른 이유는 없어
미안하다는 말도
용서해 달란 말도
하고 싶지 않아
그냥 그게 전부야
이게 내 진심인 거야
널 사랑하지 않아
널 사랑하지 않아
널 사랑하지 않아
너도 알고 있겠지만
눈물 흘리는 너의 모습에도 내 마음
아프지가 않아
널 사랑하지 않아
다른 이유는 없어
미안하다는 말도
용서해 달란 말도
하고 싶지 않아
그냥 그게 전부야
이게 내 진심인 거야
널 사랑하지 않아
널 사랑하지 않아
널 사랑하지 않아
다른 이유는 없어
미안하다는 말도
용서해 달란 말도
하고 싶지 않아
그냥 그게 전부야
이게 내 진심인 거야
널 사랑하지 않아
널 사랑하지 않아",발라드,2016.05.27
260,길구봉구,바람이 불었으면 좋겠어,"웃는 모습이 너무 아름다운
그런 너를 기억하면서
괜찮아 넌 잘할거라 말하던
또 그런 너를 기억하면서
뭐가 그리 내 눈에 깊이 박혔는지
너무 선명해서 이젠
보낼수가 없잖아
바람이 불었으면 좋겠어
널 잊어내도록 널 씻어 내도록
바람이 불었으면 좋겠어 남은
마음까지도 멀리멀리
날아갈 수 있도록
어느새 너의 얼굴을 떠올려
또 그런 나를 바라보면서
뭐가 그리 내눈에 깊이 박혔는지
너무 선명해서 이젠
보낼수가 없잖아
바람이 불었으면 좋겠어
널 잊어내도록 널 씻어 내도록
바람이 불었으면 좋겠어 남은
마음까지도 멀리멀리 날아갈 수
있도록
엉켜버린 나의 마음이 다시금
너로 제자릴 찾아가 워
머릴 흔들어봐도 억지로 다른
생각을 해도 나는 너만
내얘길 들었으면 좋겠어 닿을 수
있도록 널 볼 수 있도록
내얘길 들었으면 좋겠어 흔들 수
있도록 날 볼 수 있도록
바람이 불었으면 좋겠어 내 맘
전해지도록 너에게로 다시
갈수있도록",발라드,2014.01.03
261,매드클라운,우리집을 못 찾겠군요 (Feat. 볼빨간사춘기),"착해 빠진 게 독한 소리 할 때
분명 지 속도 속 아니었겠죠
잡는 목소리 머뭇거리지도 않고
날 떠날 땐 분명 이 악물었겠죠
상처받지 않은 듯 돌아섰지만
애같이 눈물을 사탕처럼
막 흘리면서 가
다 흘리면서 가
자기보다 큰 슬픔을
쇠똥구리처럼 힘겹게
굴리면서 가
난 왜 그런 널 안지 못했을까
그날 결판 짓던 순간에
터널 같던 너의 눈가
그 생각만 하면 자꾸 내 맘이 짠해
저기요 좀 찾아주세요
그 사람 나 아니면 갈 곳이 없어요
마른 두 다리로 어딘가 헤맬 텐데
내가 집이 돼주기로 했는데
그리워서 그리워서
밤하늘 바라봐요
그대 알아
나도 그대 마음과 같아
시간 지나 사랑이면
그래도 사랑이면
Lonely you
돌아와 너의 집으로
서로의 심술 맞은 자존심
딱 그 정도 거리만큼
우린 떨어져 걸었어
뾰족한 맘
괜히 툭 뱉은 말들에 비해
진심은 항상 한 박자 느렸어
그 한 발짝 물러서기가
그렇게 힘들어
이 꼴 저 꼴 다 본 끝에
여기까지네
30평 아파트가 돼주고
싶었는데
겨우 원룸밖에 못 돼 줘서
미안해
처음엔 시원했어 너 떠나간 후
싹 지워냈어 그런 줄 알았어
근데 아니더라고 나도 모르게
익숙한 뒷모습을 몰래
따라가더라
넌 줄 알았어
친구들은 다 나쁜 년이라고
술자리서 욕하는데
속으론 지들이 뭘 안다고
니 편들게 되더라
머리가 아프네
집 가야지 지갑 어디다 뒀더라
그리워서 그리워서
밤하늘 바라봐요
그대 알아
나도 그대 마음과 같아
시간 지나 사랑이면
그래도 사랑이면
Lonely you
돌아와 너의 집으로
아저씨 사실 나 갈 곳 없어요
그 사람 아니면
내 마음 둘 곳 없어요
어딜 가야 다시 볼 수 있을까요
우리 집을 못 찾겠군요
아저씨 그 사람 찾아주세요
그 사람 나 아님 잠들 곳 없어요
어딜 가야 다시 볼 수 있을까요
우리 집을 못 찾겠군요
그리워서 그리워서
밤하늘 바라봐요
그대 알아
나도 그대 마음과 같아
시간 지나 사랑이면
그래도 사랑이면
Lonely you
돌아와 너의 집으로
저 골목길 돌면 자주 걷던 길과
너가 마중 나왔던 버스 정류장
미용실을 지나
오르막길 올라서
가다 보면 어느새
불 꺼진 너의 집 앞
난 믿어
그리워하다
언젠가 우연처럼 만나게 될
만화 같은 기적
그 사람 지금 어디 있을까요
우리 집을 못 찾겠군요
돌아봐도 사랑이면
그래도 사랑이면
그땐 울고 있는
나를 찾아줄래","랩/힙합, 인디음악",2017.02.03
262,박효신,숨,"오늘 하루 쉴 숨이
오늘 하루 쉴 곳이
오늘만큼 이렇게 또 한번 살아가
침대 밑에 놓아둔
지난 밤에 꾼 꿈이
지친 맘을 덮으며
눈을 감는다 괜찮아
남들과는 조금은 다른 모양 속에
나 홀로 잠들어
다시 오는 아침에
눈을 뜨면 웃고프다
오늘 같은 밤
이대로 머물러도 될 꿈이라면
바랄 수 없는걸 바라도 된다면
두렵지 않다면 너처럼
오늘 같은 날
마른 줄 알았던
오래된 눈물이 흐르면
잠들지 않는
내 작은 가슴이 숨을 쉰다
끝도 없이 먼 하늘
날아가는 새처럼
뒤돌아 보지 않을래
이 길 너머 어딘가 봄이
힘없이 멈춰있던
세상에 비가 내리고
다시 자라난 오늘
그 하루를 살아
오늘 같은 밤
이대로 머물러도 될 꿈이라면
바랄 수 없는걸 바라도 된다면
두렵지 않다면 너처럼
오늘 같은 날
마른 줄 알았던
오래된 눈물이 흐르면
잠들지 않는
이 어린 가슴이 숨을 쉰다
고단했던 내 하루가 숨을 쉰다",발라드,2016.10.03
